ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,sentiment
802,12,16,2023-03-04,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
803,6,11,2023-09-22,4,"I  love  this  product,  will  buy  again!",positive
804,16,8,2025-09-22,3,"Good  quality,  but  could  be  cheaper.",positive
805,76,20,2024-10-28,2,Not  worth  the  money.,negative
806,18,9,2023-08-28,5,The  quality  is  top-notch.,positive
807,68,8,2025-03-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
808,49,6,2025-12-12,3,"Good  quality,  but  could  be    cheaper.",positive
809,37,17,2023-08-20,2,Product  did  not  meet  my    expectations.,negative
810,56,2,2025-06-24,2,Disappointed  with  the  performance.,negative
811,10,2,2024-01-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
812,80,20,2025-04-19,4,"I  love  this  product,  will    buy  again!",positive
813,58,15,2024-03-28,5,The  quality  is  top-notch.,positive
814,93,3,2024-10-28,3,Not  worth  the  money.,negative
815,72,6,2025-11-19,1,I  had  a  bad  experience    with  this  product.,negative
816,91,1,2024-01-11,4,"Great  purchase,    very  satisfied.",positive
817,6,15,2024-11-17,3,Five  stars  for  the  quick  delivery.,positive
818,55,20,2023-12-11,3,"Average  experience,  nothing    special.",negative
819,20,15,2024-05-12,4,Shipping  was  fast  and  the  item    was  well-packaged.,positive
820,47,19,2023-04-10,3,Not  worth  the  money.,negative
821,98,12,2025-10-19,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
822,47,15,2023-01-28,4,"Great  purchase,  very  satisfied.",positive
823,59,14,2024-09-29,5,Five    stars  for  the  quick  delivery.,positive
824,77,13,2024-07-30,3,"Good  quality,  but  could  be  cheaper.",positive
825,21,18,2023-01-10,1,"Not  satisfied,  the  product  broke  after  a  week.",negative
826,8,11,2024-10-29,4,"Great  purchase,  very  satisfied.",positive
827,84,18,2025-04-05,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
828,53,20,2025-02-28,5,"I  love  this  product,  will  buy  again!",positive
829,31,9,2023-05-17,4,"Great  purchase,  very  satisfied.",positive
830,61,19,2025-07-23,2,"Average  experience,  nothing    special.",negative
831,48,17,2025-08-30,3,Not  worth  the  money.,negative
832,44,17,2024-04-23,3,"Average  experience,  nothing  special.",negative
833,31,18,2023-08-29,5,Exceeded  my    expectations!,positive
834,74,1,2025-09-21,2,"Average    experience,  nothing  special.",negative
835,12,12,2024-05-07,5,Exceeded  my  expectations!,positive
836,52,9,2023-10-25,1,Product  did    not  meet  my  expectations.,negative
837,19,16,2023-12-11,5,Customer  support  was  very  helpful.,positive
838,61,17,2024-04-21,5,Shipping  was  fast  and  the    item  was  well-packaged.,positive
839,79,7,2024-08-02,4,Shipping    was  fast  and  the  item  was  well-packaged.,positive
840,44,10,2023-01-30,4,The  quality  is  top-notch.,positive
841,88,10,2023-08-25,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
842,70,17,2024-10-03,5,The  build  quality  is  impressive.,positive
843,51,13,2025-08-28,2,Not  worth    the  money.,negative
844,66,10,2023-07-01,4,"I  love  this  product,  will    buy  again!",positive
845,89,7,2023-07-26,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
846,17,17,2024-04-22,4,The  quality  is  top-notch.,positive
847,6,5,2025-05-29,1,"Terrible  customer  service,  would  not  buy  again.",negative
848,6,18,2023-03-08,1,The  product  stopped  working  after  a  month.,negative
849,78,10,2025-02-01,2,"Good  quality,  but  could  be  cheaper.",positive
850,89,12,2023-07-24,4,The  quality  is  top-notch.,positive
851,31,12,2025-11-29,5,The  quality  is  top-notch.,positive
852,37,11,2024-12-03,4,Customer  support  was  very  helpful.,positive
853,42,11,2023-05-19,3,"The  product  is  okay,  but    the  instructions  were  unclear.",neutral
854,7,5,2025-06-09,5,Shipping  was  fast    and  the  item  was  well-packaged.,positive
855,2,7,2024-01-08,2,Not  worth  the  money.,negative
856,23,6,2023-01-03,5,Customer  support  was  very  helpful.,positive
857,11,15,2023-10-17,4,"Great  purchase,  very  satisfied.",positive
858,92,17,2025-05-05,3,"Average  experience,  nothing  special.",negative
859,6,19,2024-06-25,5,Amazing  value  for  the  price.,positive
860,27,5,2025-01-26,3,Not  worth    the  money.,negative
861,70,8,2024-04-18,5,"I  love  this  product,  will  buy  again!",positive
862,4,10,2025-01-17,2,Disappointed  with  the  performance.,negative
863,93,5,2025-07-05,3,"The  product  is  okay,  but  the    instructions  were  unclear.",neutral
864,85,1,2025-01-16,4,Customer  support  was  very    helpful.,positive
865,17,13,2025-03-03,4,"Good  quality,  but  could  be  cheaper.",positive
866,36,16,2025-03-03,5,Customer  support  was  very  helpful.,positive
867,7,8,2023-07-20,1,"Terrible  customer  service,  would  not  buy  again.",negative
868,10,14,2024-11-01,4,Customer  support  was  very  helpful.,positive
869,18,3,2023-02-02,4,Five  stars  for  the  quick  delivery.,positive
870,19,2,2023-03-19,3,"Average  experience,  nothing  special.",negative
871,3,5,2024-03-20,5,The    build  quality  is  impressive.,positive
872,96,3,2025-04-14,2,Product  did    not  meet  my  expectations.,negative
873,82,15,2025-06-21,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
874,78,8,2025-11-09,4,The  build  quality  is  impressive.,positive
875,44,20,2023-11-27,4,"Good  quality,  but  could  be  cheaper.",positive
876,10,19,2024-06-19,1,The  product  stopped  working  after  a  month.,negative
877,78,14,2024-08-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
878,24,10,2025-05-26,2,"Average  experience,  nothing  special.",negative
879,2,6,2023-09-16,4,"Great  purchase,  very  satisfied.",positive
880,29,13,2023-07-31,5,"Excellent  product,  highly  recommend!",positive
881,63,2,2023-04-25,4,"I  love  this  product,  will  buy  again!",positive
882,6,7,2024-10-08,4,"Great  purchase,  very  satisfied.",positive
883,4,9,2023-07-08,4,"Great  purchase,  very  satisfied.",positive
884,24,2,2023-11-08,5,Amazing  value  for  the  price.,positive
885,58,6,2024-09-10,5,Customer  support  was  very  helpful.,positive
886,95,15,2025-02-14,5,Customer  support  was  very  helpful.,positive
887,38,10,2025-03-17,2,"Average  experience,  nothing  special.",negative
888,83,4,2023-01-05,1,I  had  a  bad  experience  with  this  product.,negative
889,45,15,2024-10-02,4,"Great    purchase,  very  satisfied.",positive
890,59,5,2024-07-25,1,Product  did  not  meet  my  expectations.,negative
891,48,9,2025-02-26,3,Not  worth  the  money.,negative
892,27,4,2025-08-01,4,"Great  purchase,  very    satisfied.",positive
893,51,3,2024-02-06,4,Customer  support  was  very  helpful.,positive
894,82,4,2023-06-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
895,38,4,2024-10-28,5,Exceeded  my  expectations!,positive
896,40,20,2025-10-17,4,Five  stars  for  the  quick  delivery.,positive
897,48,5,2025-01-05,2,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
898,76,15,2023-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
899,89,9,2024-01-02,4,"Good  quality,  but  could  be  cheaper.",positive
900,10,5,2025-04-04,3,"The  product  is  okay,  but  the  instructions  were    unclear.",neutral
901,16,19,2023-02-15,4,The  quality  is  top-notch.,positive
902,75,13,2025-07-02,4,"Great  purchase,  very  satisfied.",positive
903,69,5,2025-10-05,4,Customer  support    was  very  helpful.,positive
904,68,9,2025-12-24,4,Five  stars  for  the  quick  delivery.,positive
905,82,4,2024-05-05,2,Not    worth  the  money.,negative
906,92,17,2025-02-27,4,Five  stars  for  the  quick  delivery.,positive
907,67,3,2023-10-21,5,Customer  support  was  very  helpful.,positive
908,37,9,2025-03-28,3,Not  worth  the  money.,negative
909,59,7,2023-09-08,4,"I  love  this  product,  will  buy  again!",positive
910,92,5,2023-06-14,4,The  quality  is  top-notch.,positive
911,93,6,2024-06-27,1,Product  did    not  meet  my  expectations.,negative
912,100,2,2025-10-27,2,Disappointed  with  the  performance.,negative
913,64,5,2024-09-06,4,Customer  support  was  very  helpful.,positive
914,81,19,2023-03-04,5,"Great    purchase,  very  satisfied.",positive
915,55,5,2024-12-21,1,I  had  a  bad  experience  with  this  product.,negative
916,40,5,2024-10-05,2,Not  worth  the  money.,negative
917,44,20,2025-05-17,4,The  quality  is  top-notch.,positive
918,50,4,2024-09-09,3,"The  product    is  okay,  but  the  instructions  were  unclear.",neutral
919,37,18,2025-02-14,1,"Terrible  customer  service,  would  not  buy  again.",negative
920,28,1,2025-04-13,4,Customer  support  was  very  helpful.,positive
921,93,11,2023-06-26,5,"Great  purchase,  very  satisfied.",positive
922,92,4,2025-07-22,4,"Good  quality,  but  could  be  cheaper.",positive
923,3,20,2024-02-07,5,"Excellent  product,  highly    recommend!",positive
924,62,19,2024-12-20,3,Customer  support    was  very  helpful.,positive
925,2,20,2025-02-10,1,"Terrible  customer  service,  would    not  buy  again.",negative
926,86,12,2023-06-17,4,Five  stars  for  the  quick  delivery.,positive
927,21,4,2024-08-08,4,"Good  quality,  but  could  be  cheaper.",positive
928,10,9,2024-05-25,4,Customer  support  was  very  helpful.,positive
929,47,5,2024-10-09,5,Amazing  value  for  the  price.,positive
930,83,19,2024-08-05,4,Five  stars  for  the  quick  delivery.,positive
931,73,8,2023-09-27,5,"Excellent  product,  highly  recommend!",positive
932,11,20,2023-08-26,5,The  build  quality  is  impressive.,positive
933,83,12,2023-01-11,3,Not  worth  the  money.,negative
934,44,3,2023-04-26,5,"I  love  this    product,  will  buy  again!",positive
935,71,12,2025-08-28,5,"I  love  this  product,  will  buy  again!",positive
936,99,15,2023-09-23,4,"Good  quality,  but  could  be  cheaper.",positive
937,96,9,2023-06-08,4,"Great  purchase,    very  satisfied.",positive
938,29,12,2024-07-08,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
939,42,6,2024-08-09,5,Customer  support  was  very  helpful.,positive
940,15,12,2025-09-12,4,"Great    purchase,  very  satisfied.",positive
941,13,9,2023-05-21,4,Five  stars  for  the  quick  delivery.,positive
942,69,2,2023-02-19,5,"Excellent  product,  highly  recommend!",positive
943,70,19,2023-04-15,5,"Great  purchase,  very  satisfied.",positive
944,72,2,2024-08-11,4,The  quality  is  top-notch.,positive
945,46,5,2025-12-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
946,96,7,2023-08-28,2,Disappointed  with  the  performance.,negative
947,86,18,2025-11-02,2,"Average  experience,  nothing  special.",negative
948,29,10,2025-01-22,5,Shipping  was  fast    and  the  item  was  well-packaged.,positive
949,55,15,2025-08-25,1,Product  did    not  meet  my  expectations.,negative
950,96,9,2024-02-09,5,Customer  support  was  very  helpful.,positive
951,80,15,2024-07-11,2,Not  worth  the  money.,negative
952,46,15,2025-01-14,5,Customer  support  was  very  helpful.,positive
953,29,3,2025-11-22,4,Five  stars  for  the  quick  delivery.,positive
954,26,8,2025-03-13,5,Shipping    was  fast  and  the  item  was  well-packaged.,positive
955,53,12,2023-03-15,4,"Great  purchase,  very  satisfied.",positive
956,33,2,2024-10-26,2,"Average  experience,  nothing  special.",negative
957,37,15,2024-02-26,4,"I  love  this  product,  will  buy    again!",positive
958,45,1,2023-08-17,1,Not  worth  the  money.,negative
959,85,9,2025-01-01,5,Amazing  value  for  the  price.,positive
960,81,2,2024-03-23,4,Customer  support  was  very  helpful.,positive
961,74,20,2024-07-10,5,"I  love  this    product,  will  buy  again!",positive
962,95,18,2024-10-16,4,"Good  quality,  but  could  be    cheaper.",positive
963,36,6,2023-11-17,2,Product  did  not  meet  my  expectations.,negative
964,60,18,2024-06-11,4,"Great  purchase,    very  satisfied.",positive
965,25,7,2024-12-15,5,"Excellent  product,  highly  recommend!",positive
966,21,6,2025-09-30,4,"Good  quality,  but  could  be  cheaper.",positive
967,94,12,2024-04-22,5,The  build    quality  is  impressive.,positive
968,46,14,2024-08-07,5,The  quality  is  top-notch.,positive
969,48,4,2023-04-09,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
970,43,2,2024-05-26,3,Not  worth  the  money.,negative
971,5,5,2024-12-17,4,The  quality  is  top-notch.,positive
972,18,19,2024-08-01,5,Exceeded    my  expectations!,positive
973,4,4,2024-01-23,4,"I  love  this  product,  will  buy  again!",positive
974,13,6,2024-03-01,4,The  quality  is  top-notch.,positive
975,84,15,2023-06-12,3,Not  worth  the  money.,negative
976,80,7,2023-03-30,4,Shipping  was  fast  and  the  item    was  well-packaged.,positive
977,44,10,2023-06-28,3,"Good  quality,  but  could    be  cheaper.",positive
978,46,13,2025-07-18,5,Customer  support  was  very  helpful.,positive
979,14,4,2024-03-16,4,"Good  quality,  but  could  be  cheaper.",positive
980,92,14,2023-07-14,2,"Average  experience,  nothing  special.",negative
981,48,10,2023-05-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",neutral
982,63,7,2023-11-28,4,"Great  purchase,  very  satisfied.",positive
983,31,19,2024-05-28,5,Customer  support  was  very  helpful.,positive
984,88,11,2023-08-23,3,"The  product  is  okay,  but  the    instructions  were  unclear.",neutral
985,78,11,2025-10-23,2,Not  worth  the  money.,negative
986,20,7,2025-11-30,5,The  build  quality  is  impressive.,positive
987,37,16,2024-09-15,4,"I  love  this  product,  will  buy  again!",positive
988,14,14,2025-04-06,4,"I  love  this  product,  will  buy  again!",positive
989,93,19,2023-06-11,4,"Great    purchase,  very  satisfied.",positive
990,7,4,2023-05-05,4,Customer  support  was  very  helpful.,positive
991,97,18,2025-03-10,4,Customer  support  was  very  helpful.,positive
992,77,2,2023-08-16,3,Not  worth  the  money.,negative
993,27,12,2025-01-10,2,"Good  quality,  but  could  be  cheaper.",positive
994,62,5,2025-11-27,5,Customer  support  was  very  helpful.,positive
995,17,8,2025-07-29,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
996,85,10,2025-01-05,5,Exceeded  my  expectations!,positive
997,82,1,2023-10-03,4,"I  love  this  product,  will  buy  again!",positive
998,34,11,2025-05-18,4,Five  stars  for  the  quick  delivery.,positive
999,37,8,2023-05-28,4,"I  love  this  product,  will  buy  again!",positive
1000,86,12,2025-11-17,4,"Good  quality,  but  could  be  cheaper.",positive
1001,72,13,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
1002,25,15,2025-05-15,4,Five  stars  for  the  quick  delivery.,positive
1003,14,16,2025-03-31,5,Five  stars  for  the  quick  delivery.,positive
1004,53,10,2024-01-14,4,Customer  support  was  very  helpful.,positive
1005,82,17,2024-10-23,4,"Good  quality,  but  could  be  cheaper.",positive
1006,87,2,2023-06-14,5,Exceeded  my  expectations!,positive
1007,49,9,2024-02-15,5,Amazing  value    for  the  price.,positive
1008,60,13,2025-09-05,3,"Average  experience,  nothing  special.",negative
1009,31,3,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",neutral
1010,3,3,2025-05-17,3,"Good  quality,  but  could  be  cheaper.",positive
1011,80,19,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1012,26,3,2025-02-25,2,Not    worth  the  money.,negative
1013,32,8,2025-07-12,4,"I  love  this  product,  will  buy  again!",positive
1014,81,20,2023-04-16,4,Five  stars  for  the  quick  delivery.,positive
1015,25,2,2023-03-05,2,Not  worth  the  money.,negative
1016,30,16,2025-08-27,2,Product  did  not  meet  my  expectations.,negative
1017,84,13,2025-05-26,5,"Great  purchase,  very  satisfied.",positive
1018,44,20,2024-07-29,2,Not  worth    the  money.,negative
1019,25,12,2023-07-12,4,Five  stars  for  the  quick  delivery.,positive
1020,100,5,2025-09-02,3,"Average  experience,  nothing  special.",negative
1021,49,20,2024-03-16,4,"Great  purchase,  very  satisfied.",positive
1022,71,5,2025-01-23,3,Not    worth  the  money.,negative
1023,77,18,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1024,85,19,2025-11-05,3,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1025,31,16,2025-02-17,3,"Good  quality,  but  could    be  cheaper.",positive
1026,90,12,2023-11-10,3,"Good  quality,  but  could  be  cheaper.",positive
1027,22,14,2025-07-20,3,Not    worth  the  money.,negative
1028,66,3,2023-04-17,3,"Good  quality,  but  could  be  cheaper.",positive
1029,66,6,2025-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
1030,46,16,2024-10-02,5,"I  love  this  product,  will  buy  again!",positive
1031,28,1,2024-05-22,3,"Average  experience,  nothing  special.",negative
1032,46,17,2025-06-03,4,"Great  purchase,  very  satisfied.",positive
1033,74,11,2023-02-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1034,34,19,2024-02-04,1,Not  worth  the  money.,negative
1035,77,9,2023-11-25,5,Exceeded  my  expectations!,positive
1036,24,7,2025-08-16,2,Disappointed  with  the  performance.,negative
1037,66,16,2024-05-20,4,"Great  purchase,  very  satisfied.",positive
1038,22,13,2024-05-28,3,Not  worth    the  money.,negative
1039,15,1,2024-11-25,3,Five  stars  for  the  quick  delivery.,positive
1040,100,19,2024-03-02,5,The  build  quality  is    impressive.,positive
1041,19,18,2024-04-14,4,"Great    purchase,  very  satisfied.",positive
1042,68,1,2023-10-06,3,Not  worth  the  money.,negative
1043,29,12,2025-01-06,4,Five  stars  for  the  quick  delivery.,positive
1044,79,1,2024-03-22,4,"I  love  this  product,  will  buy  again!",positive
1045,33,19,2024-12-14,3,"The  product  is    okay,  but  the  instructions  were  unclear.",neutral
1046,45,8,2025-05-17,1,The  product  arrived  late.,negative
1047,6,5,2025-10-09,5,"Great  purchase,  very  satisfied.",positive
1048,25,17,2025-11-18,3,Customer  support  was  very  helpful.,positive
1049,50,2,2023-05-26,5,Five  stars  for    the  quick  delivery.,positive
1050,83,8,2024-06-14,5,"Excellent  product,  highly    recommend!",positive
1051,63,5,2024-03-16,2,The  product  arrived  late.,negative
1052,55,5,2023-08-14,4,The  quality  is  top-notch.,positive
1053,6,16,2024-02-29,5,Five  stars  for  the  quick  delivery.,positive
1054,82,17,2024-03-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
1055,17,7,2024-10-18,3,"Average  experience,    nothing  special.",negative
1056,68,17,2023-09-14,2,Not  worth  the  money.,negative
1057,49,17,2024-09-13,3,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1058,32,16,2024-11-16,3,"Great  purchase,  very  satisfied.",positive
1059,67,2,2023-12-23,2,Not  worth  the  money.,negative
1060,15,10,2023-05-05,3,"Good  quality,  but  could  be    cheaper.",positive
1061,64,7,2023-12-17,4,"Great  purchase,  very  satisfied.",positive
1062,93,13,2023-11-21,5,"Great  purchase,    very  satisfied.",positive
1063,5,6,2025-09-21,4,"Good  quality,    but  could  be  cheaper.",positive
1064,32,16,2024-09-02,3,"The    product  is  okay,  but  the  instructions  were  unclear.",neutral
1065,33,9,2023-03-21,5,Exceeded  my  expectations!,positive
1066,81,6,2025-08-29,4,The  quality  is    top-notch.,positive
1067,50,7,2024-05-09,5,Amazing  value  for  the  price.,positive
1068,61,15,2025-08-16,2,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
1069,84,9,2025-03-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1070,23,20,2025-08-16,3,Not  worth  the  money.,negative
1071,23,7,2024-09-16,4,"Great  purchase,  very  satisfied.",positive
1072,51,2,2023-02-15,3,Not  worth  the  money.,negative
1073,30,10,2023-09-22,4,"Good  quality,  but  could  be  cheaper.",positive
1074,21,13,2023-04-07,4,"Good  quality,  but  could  be  cheaper.",positive
1075,52,9,2025-07-25,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1076,22,9,2024-10-29,5,The  quality  is  top-notch.,positive
1077,95,14,2025-04-18,5,Amazing  value  for  the  price.,positive
1078,8,2,2023-12-15,4,Customer  support  was  very  helpful.,positive
1079,73,16,2025-06-19,3,"Good  quality,  but  could  be  cheaper.",positive
1080,86,16,2025-05-27,4,Shipping  was  fast  and  the  item    was  well-packaged.,positive
1081,91,5,2023-07-31,5,"I  love  this  product,  will  buy  again!",positive
1082,87,13,2025-02-09,5,Five  stars  for  the  quick  delivery.,positive
1083,40,6,2024-04-02,4,The  quality  is  top-notch.,positive
1084,99,12,2023-10-29,3,"Good  quality,  but  could  be  cheaper.",positive
1085,46,6,2025-07-02,4,Customer  support  was  very  helpful.,positive
1086,47,11,2024-04-07,5,The  build  quality  is  impressive.,positive
1087,35,10,2023-07-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
1088,55,13,2025-05-05,4,"I  love  this  product,  will  buy  again!",positive
1089,54,12,2024-04-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
1090,3,14,2023-01-09,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1091,72,2,2024-01-28,2,The  product    arrived  late.,negative
1092,82,5,2023-02-16,4,Five  stars    for  the  quick  delivery.,positive
1093,25,8,2025-10-24,3,"Average  experience,  nothing  special.",negative
1094,48,11,2023-07-04,2,Not  worth  the  money.,negative
1095,31,15,2024-09-23,4,The  quality  is    top-notch.,positive
1096,82,13,2023-11-17,4,Five  stars  for  the  quick  delivery.,positive
1097,47,12,2023-10-15,2,"Average  experience,  nothing  special.",negative
1098,62,15,2023-04-02,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1099,90,12,2024-03-17,5,"Excellent  product,  highly  recommend!",positive
1100,88,14,2025-08-13,4,Five  stars  for  the  quick  delivery.,positive
1101,58,13,2025-01-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1102,35,12,2024-02-01,4,The  quality  is  top-notch.,positive
1103,39,5,2023-05-12,5,The  build  quality  is  impressive.,positive
1104,39,6,2023-08-06,3,Not  worth  the  money.,negative
1105,20,16,2023-03-19,3,"Good    quality,  but  could  be  cheaper.",positive
1106,37,5,2025-01-29,5,Five  stars  for  the  quick  delivery.,positive
1107,51,14,2024-03-27,4,Five  stars  for  the  quick  delivery.,positive
1108,50,3,2023-05-03,1,The  product  stopped  working  after  a  month.,negative
1109,22,18,2023-06-09,5,"Excellent  product,    highly  recommend!",positive
1110,38,8,2024-04-26,3,Not  worth  the  money.,negative
1111,91,16,2024-01-25,3,"Good  quality,    but  could  be  cheaper.",positive
1112,40,1,2023-06-07,5,"Excellent  product,  highly  recommend!",positive
1113,28,3,2024-11-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",neutral
1114,56,15,2025-06-14,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1115,82,4,2023-10-12,3,"Good  quality,  but  could  be    cheaper.",positive
1116,52,5,2025-05-22,4,Five  stars  for  the  quick  delivery.,positive
1117,74,11,2023-09-12,4,The  quality  is  top-notch.,positive
1118,50,16,2023-05-15,4,Five  stars  for  the  quick  delivery.,positive
1119,99,4,2024-01-19,2,Product  did  not  meet  my  expectations.,negative
1120,4,17,2024-09-30,2,"Average  experience,  nothing  special.",negative
1121,23,20,2023-06-25,4,Customer  support  was  very  helpful.,positive
1122,78,19,2023-12-03,5,The  quality  is  top-notch.,positive
1123,68,20,2024-06-02,3,"The  product  is    okay,  but  the  instructions  were  unclear.",neutral
1124,6,9,2025-10-22,5,"I  love  this  product,  will  buy  again!",positive
1125,100,12,2025-07-20,2,"Good  quality,  but  could  be  cheaper.",positive
1126,10,19,2025-03-19,2,Not  worth  the  money.,negative
1127,82,15,2024-01-06,4,Customer  support  was  very  helpful.,positive
1128,77,6,2023-02-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1129,80,10,2024-11-06,5,The  build  quality  is  impressive.,positive
1130,88,13,2025-12-30,4,The  quality  is  top-notch.,positive
1131,97,2,2025-06-02,5,The  build    quality  is  impressive.,positive
1132,68,9,2023-12-22,3,"Average  experience,  nothing  special.",negative
1133,46,19,2023-09-12,4,"I  love  this  product,  will  buy  again!",positive
1134,29,8,2024-06-16,5,The    build  quality  is  impressive.,positive
1135,77,12,2024-10-26,1,Product  did  not  meet  my  expectations.,negative
1136,62,8,2025-03-02,5,Customer  support  was  very  helpful.,positive
1137,73,5,2025-01-19,3,Five  stars  for  the  quick  delivery.,positive
1138,81,4,2024-12-23,3,The  quality  is  top-notch.,positive
1139,18,5,2024-02-28,3,"Average  experience,  nothing  special.",negative
1140,28,12,2023-03-07,2,Disappointed  with  the  performance.,negative
1141,24,17,2023-04-01,5,Customer    support  was  very  helpful.,positive
1142,4,2,2024-04-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1143,75,18,2025-08-09,4,The  quality  is  top-notch.,positive
1144,24,8,2024-01-29,5,The  build  quality    is  impressive.,positive
1145,61,8,2024-02-25,5,"Excellent  product,  highly  recommend!",positive
1146,88,15,2024-02-10,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1147,79,5,2025-05-09,5,"Excellent  product,  highly  recommend!",positive
1148,94,2,2024-10-11,4,"Good  quality,  but    could  be  cheaper.",neutral
1149,67,13,2023-12-24,3,Not  worth  the  money.,negative
1150,90,3,2024-02-19,5,Five  stars  for  the  quick  delivery.,positive
1151,46,15,2025-01-19,5,Customer  support  was  very  helpful.,positive
1152,23,14,2025-11-05,3,Customer    support  was  very  helpful.,positive
1153,53,10,2023-06-17,5,"Excellent  product,  highly  recommend!",positive
1154,9,19,2023-07-09,2,Disappointed  with  the  performance.,negative
1155,1,12,2025-01-09,5,Exceeded  my  expectations!,positive
1156,79,18,2024-06-16,3,"Good  quality,  but  could  be  cheaper.",positive
1157,13,12,2025-07-16,1,The  product  stopped  working  after  a  month.,negative
1158,99,20,2024-07-29,4,The  quality  is  top-notch.,positive
1159,59,9,2025-01-29,5,The  quality  is  top-notch.,positive
1160,97,7,2025-12-26,5,Five  stars  for  the  quick  delivery.,positive
1161,10,19,2023-01-01,5,Shipping  was  fast  and  the    item  was  well-packaged.,positive
1162,55,10,2024-06-08,2,The  product  arrived  late.,negative
1163,15,11,2023-10-04,3,"Good  quality,  but  could  be  cheaper.",positive
1164,69,3,2023-01-04,3,"Good  quality,  but  could  be  cheaper.",positive
1165,20,12,2024-02-06,5,The  quality  is  top-notch.,positive
1166,63,15,2024-11-10,5,The  build  quality    is  impressive.,positive
1167,50,19,2024-08-21,5,The  quality  is  top-notch.,positive
1168,93,16,2025-09-21,5,Exceeded  my  expectations!,positive
1169,97,19,2025-06-24,4,"Great  purchase,  very  satisfied.",positive
1170,78,4,2023-12-19,4,Customer  support  was  very  helpful.,positive
1171,49,4,2024-01-12,2,"Average  experience,  nothing  special.",negative
1172,33,15,2025-04-03,5,The    build  quality  is  impressive.,positive
1173,76,3,2025-08-09,4,"Great  purchase,  very  satisfied.",positive
1174,69,3,2025-08-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1175,78,6,2025-07-04,5,"Excellent  product,  highly  recommend!",positive
1176,74,15,2025-05-27,5,"Excellent  product,  highly  recommend!",positive
1177,45,10,2023-12-28,3,"Average  experience,  nothing  special.",negative
1178,43,6,2024-09-08,1,I  had  a  bad  experience  with  this  product.,negative
1179,84,7,2025-07-31,3,Not  worth  the  money.,negative
1180,64,18,2025-06-19,5,Five  stars  for  the  quick  delivery.,positive
1181,28,8,2025-02-25,3,"Good  quality,  but  could  be  cheaper.",positive
1182,70,15,2023-08-21,4,"I  love  this  product,  will  buy  again!",positive
1183,91,4,2023-02-06,3,"Average  experience,  nothing  special.",negative
1184,5,18,2023-12-25,5,Exceeded  my  expectations!,positive
1185,5,12,2025-10-01,5,Shipping  was  fast  and  the  item  was  well-packaged.,positive
1186,80,11,2025-10-15,4,"I  love  this  product,  will  buy  again!",positive
1187,66,9,2023-06-11,4,"Great  purchase,  very  satisfied.",positive
1188,17,2,2023-04-05,5,"Great  purchase,    very  satisfied.",positive
1189,32,20,2023-12-28,3,Not  worth  the  money.,negative
1190,16,4,2024-08-19,1,The    product  arrived  late.,negative
1191,60,19,2023-08-27,5,"Excellent  product,  highly  recommend!",positive
